,cik_str,ticker,title
3632,1140102,HQI,"HireQuest, Inc."
3633,1604950,SCPH,scPharmaceuticals Inc.
3634,1514416,BAND,Bandwidth Inc.
3635,1786248,NREF,"NexPoint Real Estate Finance, Inc."
3636,1631574,WVE,Wave Life Sciences Ltd.
3637,1817159,RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc."
3638,1867096,XERS,"Xeris Biopharma Holdings, Inc."
3639,1556336,FEI,FIRST TRUST MLP & ENERGY INCOME FUND
3640,1102238,ARL,AMERICAN REALTY INVESTORS INC
3641,1258623,EFR,EATON VANCE SENIOR FLOATING RATE TRUST
3642,900422,PMO,PUTNAM MUNICIPAL OPPORTUNITIES TRUST
3643,1500881,EU,enCore Energy Corp.
3644,319655,SJT,SAN JUAN BASIN ROYALTY TRUST
3645,1852889,IVCA,Investcorp India Acquisition Corp
3646,1737927,CGC,Canopy Growth Corp
3647,827773,PPT,PUTNAM PREMIER INCOME TRUST
3648,1796280,ORIC,"Oric Pharmaceuticals, Inc."
3649,1855644,ZURA,Zura Bio Ltd
3650,1574085,BHR,Braemar Hotels & Resorts Inc.
3651,1794783,SLQT,"SelectQuote, Inc."
3652,1041934,EDAP,EDAP TMS SA
3653,846475,ZYXI,ZYNEX INC
3654,1384195,REI,"RING ENERGY, INC."
3655,1862461,REAX,Real Brokerage Inc
3656,1762417,DOYU,DouYu International Holdings Ltd
3657,1847241,PEGR,Project Energy Reimagined Acquisition Corp.
3658,1288992,EFT,Eaton Vance Floating-Rate Income Trust
3659,1836981,BBAI,"BigBear.ai Holdings, Inc."
3660,1318008,ZUMZ,Zumiez Inc
3661,839533,KTF,DWS MUNICIPAL INCOME TRUST
3662,1390195,AWP,abrdn Global Premier Properties Fund
3663,1824734,BGRY,"Berkshire Grey, Inc."
3664,314203,MUX,McEwen Mining Inc.
3665,1306550,BGR,BlackRock Energy & Resources Trust
3666,103595,VLGEA,VILLAGE SUPER MARKET INC
3667,1876714,GFGD,Growth for Good Acquisition Corp
3668,1485003,CARM,Carisma Therapeutics Inc.
3669,1412665,MOFG,"MidWestOne Financial Group, Inc."
3670,706698,UTMD,UTAH MEDICAL PRODUCTS INC
3671,1500096,KMF,"Kayne Anderson NextGen Energy & Infrastructure, Inc."
3672,1853580,PFTA,PORTAGE FINTECH ACQUISITION CORP.
3673,717538,AROW,ARROW FINANCIAL CORP
3674,1831907,MYTE,MYT Netherlands Parent B.V.
3675,714256,SMTI,Sanara MedTech Inc.
3676,1268533,TYG,TORTOISE ENERGY INFRASTRUCTURE CORP
3677,1733294,GBIO,Generation Bio Co.
3678,1839341,CORZQ,"Core Scientific, Inc./tx"
3679,18498,GCO,GENESCO INC
3680,913277,CLAR,Clarus Corp
3681,1074769,NAN,NUVEEN NEW YORK QUALITY MUNICIPAL INCOME FUND
3682,1539337,JRI,Nuveen Real Asset Income & Growth Fund
3683,1125345,MGNX,MACROGENICS INC
3684,1813914,CMAX,"CareMax, Inc."
3685,1642453,DSKE,"Daseke, Inc."
3686,1579684,GCI,"Gannett Co., Inc."
3687,826020,BRW,Saba Capital Income & Opportunities Fund
3688,890393,MIY,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC."
3689,1859795,NVX,NOVONIX Ltd
3690,1285819,OMER,OMEROS CORP
3691,1883984,CLIN,Clean Earth Acquisitions Corp.
3692,1828608,CPUH,Compute Health Acquisition Corp.
3693,1463972,VUZI,Vuzix Corp
3694,1711933,AKYA,"Akoya Biosciences, Inc."
3695,1759631,HYLN,Hyliion Holdings Corp.
3696,1189740,HPF,JOHN HANCOCK PREFERRED INCOME FUND II
3697,1058867,GNTY,GUARANTY BANCSHARES INC /TX/
3698,1865631,NN,NEXTNAV INC.
3699,1802883,API,"Agora, Inc."
3700,1842644,SLVR,SILVERspac Inc.
3701,1857518,JGGC,Jaguar Global Growth Corp I
3702,1606909,PANL,Pangaea Logistics Solutions Ltd.
3703,1843477,SVII,Spring Valley Acquisition Corp. II
3704,1865975,AFTR,AfterNext HealthTech Acquisition Corp.
3705,1038186,MHN,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC."
3706,1606366,LOCO,"El Pollo Loco Holdings, Inc."
3707,1095146,ABIT,Athena Bitcoin Global
3708,91847,SOR,SOURCE CAPITAL INC /DE/
3709,75208,OSG,OVERSEAS SHIPHOLDING GROUP INC
3710,1171155,RLGT,"RADIANT LOGISTICS, INC"
3711,1874944,VCSA,"Vacasa, Inc."
3712,1377936,SAR,SARATOGA INVESTMENT CORP.
3713,1744781,NIU,Niu Technologies
3714,1845013,HWEL,Healthwell Acquisition Corp. I
3715,1067837,AUDA,"AUDACY, INC."
3716,1569994,WSBF,"Waterstone Financial, Inc."
3717,1830197,HMPT,Home Point Capital Inc.
3718,733590,TCI,TRANSCONTINENTAL REALTY INVESTORS INC
3719,1235912,CVRX,"CVRx, Inc."
3720,1053584,MCBC,MACATAWA BANK CORP
3721,1805890,FUSN,Fusion Pharmaceuticals Inc.
3722,1826457,GLUE,"Monte Rosa Therapeutics, Inc."
3723,813298,DXLG,"DESTINATION XL GROUP, INC."
3724,909531,CRNCY,CAIRN ENERGY PLC
3725,1289213,JRO,Nuveen Floating Rate Income Opportunity Fund
3726,1879248,ADSE,Ads-Tec Energy Public Ltd Co
3727,1851657,VAXX,"Vaxxinity, Inc."
3728,1058239,HIX,WESTERN ASSET HIGH INCOME FUND II INC.
3729,1113809,BBW,BUILD-A-BEAR WORKSHOP INC
3730,1625101,PLSE,"Pulse Biosciences, Inc."
3731,69733,NATH,"NATHANS FAMOUS, INC."
3732,1676580,VENG,VISION ENERGY Corp
3733,786035,ASG,LIBERTY ALL STAR GROWTH FUND INC.
3734,1681206,NODK,"NI Holdings, Inc."
3735,1214935,NCV,Virtus Convertible & Income Fund
3736,826735,MIN,MFS INTERMEDIATE INCOME TRUST
3737,1690334,SMHI,SEACOR Marine Holdings Inc.
3738,1162027,AFB,ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND
3739,792966,FMAO,FARMERS & MERCHANTS BANCORP INC
3740,1166928,WTBA,WEST BANCORPORATION INC
3741,1840904,ATAI,ATAI Life Sciences N.V.
3742,1808665,ASRT,"Assertio Holdings, Inc."
3743,919893,TDF,TEMPLETON DRAGON FUND INC
3744,1388141,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc."
3745,1807046,OZ,"Belpointe PREP, LLC"
3746,1878848,IREN,Iris Energy Ltd
3747,909494,TCX,TUCOWS INC /PA/
3748,1459417,TWOU,"2U, Inc."
3749,1700849,VADP,Vado Corp.
3750,1852061,GAQ,Generation Asia I Acquisition Ltd
3751,741516,AMNB,AMERICAN NATIONAL BANKSHARES INC.
3752,1348911,KALV,"KalVista Pharmaceuticals, Inc."
3753,1849737,PLAO,Patria Latin American Opportunity Acquisition Corp.
3754,1717457,CPZ,Calamos Long/Short Equity & Dynamic Income Trust
3755,788965,HNRG,HALLADOR ENERGY CO
3756,1056943,PFIS,PEOPLES FINANCIAL SERVICES CORP.
3757,1842659,CORS,Corsair Partnering Corp
3758,1815086,BTWN,Bridgetown Holdings Ltd
3759,1889112,RENE,Cartesian Growth Corp II
3760,832370,EAXR,"Ealixir, Inc."
3761,1041859,PLCE,"Childrens Place, Inc."
3762,917491,FARO,FARO TECHNOLOGIES INC
3763,1848437,CITE,Cartica Acquisition Corp
3764,1434728,GWRS,"Global Water Resources, Inc."
3765,903651,INOD,INNODATA INC
3766,891290,RFI,COHEN & STEERS TOTAL RETURN REALTY FUND INC
3767,829365,NTPIF,NAM TAI PROPERTY INC.
3768,1792781,CURV,Torrid Holdings Inc.
3769,1843714,WNNR,Andretti Acquisition Corp.
3770,1843993,THCP,"Thunder Bridge Capital Partners IV, Inc."
3771,1001385,NWPX,NORTHWEST PIPE CO
3772,1635650,GPP,Green Plains Partners LP
3773,811808,SMMF,"SUMMIT FINANCIAL GROUP, INC."
3774,1501134,NVTA,Invitae Corp
3775,46207,HAWEL,HAWAIIAN ELECTRIC CO INC
3776,1879221,UTAA,UTA Acquisition Corp
3777,1162461,CUTR,CUTERA INC
3778,1854964,NLCP,"NewLake Capital Partners, Inc."
3779,1854480,FIAC,Focus Impact Acquisition Corp.
3780,1885444,KNSW,KnightSwan Acquisition Corp
3781,1552198,WHF,"WhiteHorse Finance, Inc."
3782,1244183,PFL,PIMCO INCOME STRATEGY FUND
3783,1593899,AVIR,"Atea Pharmaceuticals, Inc."
3784,275694,MCI,BARINGS CORPORATE INVESTORS
3785,1841024,LCAA,L Catterton Asia Acquisition Corp
3786,1421461,IPI,"Intrepid Potash, Inc."
3787,1847351,BRD,Beard Energy Transition Acquisition Corp.
3788,1434621,TREE,"LendingTree, Inc."
3789,1239819,LUNA,LUNA INNOVATIONS INC
3790,1865200,PORT,Southport Acquisition Corp
3791,1851230,CREC,Crescera Capital Acquisition Corp.
3792,1857803,DPCS,DP Cap Acquisition Corp I
3793,1823584,AENT,ALLIANCE ENTERTAINMENT HOLDING CORP
3794,1852736,TRIS,Tristar Acquisition I Corp.
3795,1771226,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc."
3796,1847577,LCW,Learn CW Investment Corp
3797,1181187,BYM,BLACKROCK MUNICIPAL INCOME QUALITY TRUST
3798,1810182,ALXO,ALX ONCOLOGY HOLDINGS INC
3799,1861541,PGSS,Pegasus Digital Mobility Acquisition Corp.
3800,1753539,BKSY,BlackSky Technology Inc.
3801,1852016,AEAE,AltEnergy Acquisition Corp
3802,1822145,PRST,Presto Automation Inc.
3803,1831359,JWSM,Jaws Mustang Acquisition Corp
3804,1501697,XFOR,"X4 Pharmaceuticals, Inc"
3805,810958,CZNC,CITIZENS & NORTHERN CORP
3806,835333,OIA,Invesco Municipal Income Opportunities Trust
3807,1375340,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc."
3808,1845149,CBRG,Chain Bridge I
3809,1551901,SCM,Stellus Capital Investment Corp
3810,844790,PMM,PUTNAM MANAGED MUNICIPAL INCOME TRUST
3811,1903870,AFRI,Forafric Global PLC
3812,1519401,RM,Regional Management Corp.
3813,1745059,FINS,Angel Oak Financial Strategies Income Term Trust
3814,1005286,LFCR,"LIFECORE BIOMEDICAL, INC. \DE\"
3815,1086434,AUDC,AUDIOCODES LTD
3816,1710482,JMSB,"John Marshall Bancorp, Inc."
3817,807707,VOXX,VOXX International Corp
3818,1892747,VMCA,Valuence Merger Corp. I
3819,1857410,IVCB,Investcorp Europe Acquisition Corp I
3820,1818382,HUMA,"Humacyte, Inc."
3821,1720116,RDVT,"Red Violet, Inc."
3822,1432133,KLTR,KALTURA INC
3823,1041657,UONE,"URBAN ONE, INC."
3824,1277902,MVBF,MVB FINANCIAL CORP
3825,1805521,FFIE,FARADAY FUTURE INTELLIGENT ELECTRIC INC.
3826,1699382,PMVP,"PMV Pharmaceuticals, Inc."
3827,1779128,BLDE,"Blade Air Mobility, Inc."
3828,1832332,AVAH,"Aveanna Healthcare Holdings, Inc."
3829,1036262,INTT,INTEST CORP
3830,915779,DAKT,DAKTRONICS INC /SD/
3831,1590584,CVEO,Civeo Corp
3832,1857816,GCT,GigaCloud Technology Inc
3833,1643953,PRPL,"Purple Innovation, Inc."
3834,1040130,PETS,PETMED EXPRESS INC
3835,1230869,ASA,ASA Gold & Precious Metals Ltd
3836,933972,SCWO,374Water Inc.
3837,1403475,BMRC,Bank of Marin Bancorp
3838,1722964,YMAB,"Y-mAbs Therapeutics, Inc."
3839,63330,MLP,MAUI LAND & PINEAPPLE CO INC
3840,1597672,RYAM,RAYONIER ADVANCED MATERIALS INC.
3841,1356090,PGEN,"PRECIGEN, INC."
3842,1822462,FHTX,Foghorn Therapeutics Inc.
3843,1781174,ACRV,"Acrivon Therapeutics, Inc."
3844,1848861,HAIA,Healthcare AI Acquisition Corp.
3845,1854139,ZVIA,Zevia PBC
3846,836412,ZTR,Virtus Total Return Fund Inc.
3847,1847355,TGAA,Target Global Acquisition I Corp.
3848,1316517,KNDI,"Kandi Technologies Group, Inc."
3849,1829667,RGC,Regencell Bioscience Holdings Ltd
3850,1479681,NUTX,"Nutex Health, Inc."
3851,356590,GTII,"GLOBAL TECH INDUSTRIES GROUP, INC."
3852,1853397,XPAX,XPAC Acquisition Corp.
3853,1392326,CPLP,Capital Product Partners L.P.
3854,1790340,IMRX,Immuneering Corp
3855,715579,ACNB,ACNB CORP
3856,1026214,FMCC,FEDERAL HOME LOAN MORTGAGE CORP
3857,818851,NCA,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND
3858,1828791,DSP,Viant Technology Inc.
3859,1515324,ARDC,"Ares Dynamic Credit Allocation Fund, Inc."
3860,1567924,MIESY,"Mitsui E&S Holdings Co., Ltd./ADR"
3861,1628808,PROF,Profound Medical Corp.
3862,855887,DSM,"BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC."
3863,1338561,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund
3864,1382101,STRO,"SUTRO BIOPHARMA, INC."
3865,1823587,SKYH,Sky Harbour Group Corp
3866,1848275,TOP,TOP Financial Group Ltd
3867,1653558,PRTH,"Priority Technology Holdings, Inc."
3868,1871321,DRTS,Alpha Tau Medical Ltd.
3869,1517006,GATO,"Gatos Silver, Inc."
3870,1342423,LMNR,Limoneira CO
3871,1680379,SBT,"Sterling Bancorp, Inc."
3872,76267,PKE,PARK AEROSPACE CORP
3873,720858,ITIC,INVESTORS TITLE CO
3874,1849580,WAVC,Waverley Capital Acquisition Corp. 1
3875,1819133,TNGX,"Tango Therapeutics, Inc."
3876,1368493,CAF,"Morgan Stanley China A Share Fund, Inc."
3877,851170,MCR,MFS CHARTER INCOME TRUST
3878,1823000,CONX,CONX Corp.
3879,1375205,URG,UR-ENERGY INC
3880,1314102,EYPT,"EyePoint Pharmaceuticals, Inc."
3881,1547459,NGVC,"Natural Grocers by Vitamin Cottage, Inc."
3882,1820630,PTRA,Proterra Inc
3883,1912461,SKGR,SK Growth Opportunities Corp
3884,1400438,LGO,Largo Inc.
3885,1812234,CCV,Churchill Capital Corp V
3886,1743102,JFIN,Jiayin Group Inc.
3887,1098151,FDBC,FIDELITY D & D BANCORP INC
3888,1851909,CDAQ,Compass Digital Acquisition Corp.
3889,746838,UIS,UNISYS CORP
3890,1282977,GHL,GREENHILL & CO INC
3891,1876588,ZIMV,ZimVie Inc.
3892,740663,FLIC,FIRST OF LONG ISLAND CORP
3893,65312,EVI,"EVI INDUSTRIES, INC."
3894,944745,CIVB,"CIVISTA BANCSHARES, INC."
3895,1792829,VSTA,Vasta Platform Ltd
3896,1840706,SOPH,SOPHiA GENETICS SA
3897,1163609,SDSYA,SOUTH DAKOTA SOYBEAN PROCESSORS LLC
3898,1018164,WLFC,WILLIS LEASE FINANCE CORP
3899,921299,FGEN,FIBROGEN INC
3900,1867949,REFI,"Chicago Atlantic Real Estate Finance, Inc."
3901,1454741,EOT,Eaton Vance National Municipal Opportunities Trust
3902,1606163,LMB,"Limbach Holdings, Inc."
3903,765207,FNLC,"First Bancorp, Inc /ME/"
3904,1284940,FEN,FIRST TRUST ENERGY INCOME & GROWTH FUND
3905,1750153,GOEV,Canoo Inc.
3906,72162,NL,NL INDUSTRIES INC
3907,1436425,HBCP,"HOME BANCORP, INC."
3908,1703644,GPMT,Granite Point Mortgage Trust Inc.
3909,1140392,PMF,PIMCO MUNICIPAL INCOME FUND
3910,1907982,QBTS,D-Wave Quantum Inc.
3911,1341317,BWB,Bridgewater Bancshares Inc
3912,1629665,MULG,"MULIANG VIAGOO TECHNOLOGY, INC."
3913,1049606,CIX,COMPX INTERNATIONAL INC
3914,1181506,PMX,PIMCO MUNICIPAL INCOME FUND III
3915,1846017,BLFY,Blue Foundry Bancorp
3916,65172,MSB,MESABI TRUST
3917,1195734,PBPB,POTBELLY CORP
3918,738214,AMTX,"AEMETIS, INC"
3919,1497186,HYI,Western Asset High Yield Defined Opportunity Fund Inc.
3920,1876716,ASCB,ASPAC II Acquisition Corp.
3921,1839990,ARTE,Artemis Strategic Investment Corp
3922,1868640,VHNA,Vahanna Tech Edge Acquisition I Corp.
3923,1006655,EPM,EVOLUTION PETROLEUM CORP
3924,1769256,FLJ,FLJ Group Ltd
3925,1795815,BCAL,Southern California Bancorp CA
3926,1641614,PMTS,CPI Card Group Inc.
3927,809173,MMT,MFS MULTIMARKET INCOME TRUST
3928,1533924,AMPY,Amplify Energy Corp.
3929,1287480,BGT,BLACKROCK FLOATING RATE INCOME TRUST
3930,768835,BIG,BIG LOTS INC
3931,1454938,OB,Outbrain Inc.
3932,846676,AEF,"ABRDN EMERGING MARKETS EQUITY INCOME FUND, INC."
3933,1850838,OMGA,"Omega Therapeutics, Inc."
3934,809248,TAST,"CARROLS RESTAURANT GROUP, INC."
3935,276720,PCYO,PURE CYCLE CORP
3936,1465872,VTDRF,VANTAGE DRILLING INTERNATIONAL
3937,1351636,SSTI,"SOUNDTHINKING, INC."
3938,1856161,PRLH,Pearl Holdings Acquisition Corp
3939,1830210,BHIL,"Benson Hill, Inc."
3940,1521404,BGH,BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND
3941,1863294,DALS,DA32 Life Science Tech Acquisition Corp.
3942,1834026,GROY,Gold Royalty Corp.
3943,1401257,FET,"FORUM ENERGY TECHNOLOGIES, INC."
3944,275053,NATR,NATURES SUNSHINE PRODUCTS INC
3945,1789029,AEVA,"Aeva Technologies, Inc."
3946,1766368,MEC,"Mayville Engineering Company, Inc."
3947,1417892,SOL,Emeren Group Ltd
3948,1676479,CSTR,"CapStar Financial Holdings, Inc."
3949,1846975,SEDA,SDCL EDGE Acquisition Corp
3950,1294133,INGN,Inogen Inc
3951,1875558,NVCT,"Nuvectis Pharma, Inc."
3952,1364125,WRN,Western Copper & Gold Corp
3953,727273,CDZI,CADIZ INC
3954,1698514,NESR,National Energy Services Reunited Corp.
3955,1863006,VLN,Valens Semiconductor Ltd.
3956,746514,NEN,NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP
3957,1726445,SEER,"Seer, Inc."
3958,1826492,GRCL,Gracell Biotechnologies Inc.
3959,789933,NC,NACCO INDUSTRIES INC
3960,1855693,FICV,Frontier Investment Corp
3961,832327,BKT,"BLACKROCK INCOME TRUST, INC."
3962,827871,EGRX,"EAGLE PHARMACEUTICALS, INC."
3963,1854863,BWC,Blue Whale Acquisition Corp I
3964,1615905,JGH,Nuveen Global High Income Fund
3965,1130144,BSRR,SIERRA BANCORP
3966,1441082,HLCO,Healing Co Inc.
3967,1403256,SCU,"Sculptor Capital Management, Inc."
3968,1855747,BLND,"Blend Labs, Inc."
3969,1227073,ERC,ALLSPRING MULTI-SECTOR INCOME FUND
3970,1419536,CBNK,Capital Bancorp Inc
3971,1289945,SPOK,"Spok Holdings, Inc"
3972,1371489,III,Information Services Group Inc.
3973,1282850,FCT,FIRST TRUST SENIOR FLOATING RATE INCOME FUND II
3974,1484778,TDUP,ThredUp Inc.
3975,23197,CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/
3976,1822523,AFCG,"AFC Gamma, Inc."
3977,1680873,HFFG,HF Foods Group Inc.
3978,1685428,LMDX,LumiraDx Ltd
3979,1703079,XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust
3980,1941536,BAER,"Bridger Aerospace Group Holdings, Inc."
3981,88948,SENEA,Seneca Foods Corp
3982,1848323,LOCC,Live Oak Crestview Climate Acquisition Corp.
3983,65433,MXF,MEXICO FUND INC
3984,1844280,THRN,"Thorne Healthtech, Inc."
3985,1320461,CPS,Cooper-Standard Holdings Inc.
3986,1579214,EEX,"Emerald Holding, Inc."
3987,1796073,VZLA,Vizsla Silver Corp.
3988,1708688,IFRX,InflaRx N.V.
3989,1786117,PINE,"Alpine Income Property Trust, Inc."
3990,1137390,BNY,BLACKROCK NEW YORK MUNICIPAL INCOME TRUST
3991,1801417,BYNO,byNordic Acquisition Corp
3992,1723648,LVOX,"LiveVox Holdings, Inc."
3993,1850529,HMA,Heartland Media Acquisition Corp.
3994,1699039,RNGR,"Ranger Energy Services, Inc."
3995,1834253,EM,Smart Share Global Ltd
3996,1816431,QSI,Quantum-Si Inc
3997,1506929,VRDR,"VERDE RESOURCES, INC."
3998,1063344,HT,HERSHA HOSPITALITY TRUST
3999,1233087,FTF,FRANKLIN LTD DURATION INCOME TRUST
4000,1370450,WLDN,"Willdan Group, Inc."
4001,1856961,BOCN,Blue Ocean Acquisition Corp
4002,862831,FISI,FINANCIAL INSTITUTIONS INC
4003,1660334,VRCA,Verrica Pharmaceuticals Inc.
4004,799288,LE,"LANDS' END, INC."
4005,1619856,CRBU,"Caribou Biosciences, Inc."
4006,106532,WEYS,WEYCO GROUP INC
4007,1779020,DNMR,"Danimer Scientific, Inc."
4008,1825249,CFIV,CF ACQUISITION CORP. IV
4009,916793,SILC,SILICOM LTD.
4010,1875493,CSLM,"Consilium Acquisition Corp I, Ltd."
4011,1521951,FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC."
4012,1450445,NUW,Nuveen AMT-Free Municipal Value Fund
4013,1835512,LLAP,Terran Orbital Corp
4014,1625414,BZUN,Baozun Inc.
4015,1839519,CFFS,CF Acquisition Corp. VII
4016,1552800,TTSH,"TILE SHOP HOLDINGS, INC."
4017,1831283,LIAN,LianBio
4018,1667011,AIP,"Arteris, Inc."
4019,1819574,BARK,"Bark, Inc."
4020,1501072,RIV,"RIVERNORTH OPPORTUNITIES FUND, INC."
4021,889609,CPSS,"CONSUMER PORTFOLIO SERVICES, INC."
4022,1778016,IMAB,I-Mab
4023,1561921,TELA,"TELA Bio, Inc."
4024,1013272,NWFL,NORWOOD FINANCIAL CORP
4025,884144,ASUR,ASURE SOFTWARE INC
4026,76282,PKOH,PARK OHIO HOLDINGS CORP
4027,1716583,HYZN,Hyzon Motors Inc.
4028,1015383,POWW,"AMMO, INC."
4029,1503707,NHHS,"NorthStar Healthcare Income, Inc."
4030,909112,TEI,TEMPLETON EMERGING MARKETS INCOME FUND
4031,1448431,OPRX,OptimizeRx Corp
4032,1651625,ACIU,AC Immune SA
4033,1066194,EGAN,EGAIN Corp
4034,1598599,IPHA,Innate Pharma SA
4035,1649096,CLPR,Clipper Realty Inc.
4036,1326003,BKCC,BlackRock Capital Investment Corp
4037,916183,RCS,"PIMCO STRATEGIC INCOME FUND, INC"
4038,1612875,GER,GOLDMAN SACHS MLP & ENERGY RENAISSANCE FUND
4039,934549,ACTG,ACACIA RESEARCH CORP
4040,1211583,FENC,FENNEC PHARMACEUTICALS INC.
4041,876343,LCTX,"Lineage Cell Therapeutics, Inc."
4042,1525201,DBL,DoubleLine Opportunistic Credit Fund
4043,1636651,OVID,Ovid Therapeutics Inc.
4044,1717307,ILPT,Industrial Logistics Properties Trust
4045,920427,UNTY,UNITY BANCORP INC /NJ/
4046,1175680,CYDY,CytoDyn Inc.
4047,825202,FUND,SPROTT FOCUS TRUST INC.
4048,804123,TWN,TAIWAN FUND INC
4049,1261654,UTI,UNIVERSAL TECHNICAL INSTITUTE INC
4050,1454789,ATXS,"Astria Therapeutics, Inc."
4051,1436126,MG,"Mistras Group, Inc."
4052,1593222,CIO,"City Office REIT, Inc."
4053,1515940,KIO,KKR Income Opportunities Fund
4054,1362481,AGD,abrdn Global Dynamic Dividend Fund
4055,1867752,CIAN,Cian PLC
4056,1227857,NCZ,Virtus Convertible & Income Fund II
4057,1866874,RLTY,Cohen & Steers Real Estate Opportunities & Income Fund
4058,1378950,PRTS,"CarParts.com, Inc."
4059,1668243,URGN,UroGen Pharma Ltd.
4060,1678660,PRLD,Prelude Therapeutics Inc
4061,1693011,INZY,"Inozyme Pharma, Inc."
4062,1041514,LSAK,LESAKA TECHNOLOGIES INC
4063,1035092,SHBI,SHORE BANCSHARES INC
4064,1814114,OBIO,"Orchestra BioMed Holdings, Inc."
4065,1530249,FSBW,"FS Bancorp, Inc."
4066,1058811,IMMR,IMMERSION CORP
4067,1769663,PBFS,"Pioneer Bancorp, Inc./MD"
4068,778164,ALTO,"Alto Ingredients, Inc."
4069,895528,VPV,Invesco Pennsylvania Value Municipal Income Trust
4070,355948,RELL,"RICHARDSON ELECTRONICS, LTD."
4071,1858351,ICNC,Iconic Sports Acquisition Corp.
4072,1066719,TIHE,"Taihe Group, Inc."
4073,1722606,MTA,Metalla Royalty & Streaming Ltd.
4074,1573221,REAL,"TheRealReal, Inc."
4075,850429,TG,TREDEGAR CORP
4076,1123494,HBIO,HARVARD BIOSCIENCE INC
4077,1818502,OPFI,OppFi Inc.
4078,1819438,GWH,"ESS Tech, Inc."
4079,1399520,STKS,"ONE Group Hospitality, Inc."
4080,771266,KOPN,KOPIN CORP
4081,1598981,SKYX,SKYX Platforms Corp.
4082,1812173,RBOT,Vicarious Surgical Inc.
4083,1862993,APCA,AP Acquisition Corp
4084,1001233,SGMO,"SANGAMO THERAPEUTICS, INC"
4085,1567529,KMDA,KAMADA LTD
4086,1746129,BSVN,Bank7 Corp.
4087,1959455,HSHP,Himalaya Shipping Ltd.
4088,1835579,IKNA,"Ikena Oncology, Inc."
4089,891482,FLL,FULL HOUSE RESORTS INC
4090,1513789,FIF,FIRST TRUST ENERGY INFRASTRUCTURE FUND
4091,1894951,GBBK,Global Blockchain Acquisition Corp.
4092,41091,GPJA,GEORGIA POWER CO
4093,1720893,BTAI,"BioXcel Therapeutics, Inc."
4094,1594204,RBTK,ZHEN DING RESOURCES INC.
4095,1863719,MNTN,Everest Consolidator Acquisition Corp
4096,1930021,PTHR,"Pono Capital Three, Inc."
4097,1584754,AKTS,"Akoustis Technologies, Inc."
4098,1874495,FRBN,Forbion European Acquisition Corp.
4099,1413837,FFWM,First Foundation Inc.
4100,1171759,RRGB,RED ROBIN GOURMET BURGERS INC
4101,887394,MQT,"BLACKROCK MUNIYIELD QUALITY FUND II, INC."
4102,916618,IIF,"MORGAN STANLEY INDIA INVESTMENT FUND, INC."
4103,873860,OCN,OCWEN FINANCIAL CORP
4104,1845618,TWCB,Bilander Acquisition Corp.
4105,1333493,EHTH,"eHealth, Inc."
4106,1816613,MKFG,Markforged Holding Corp
4107,1928340,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.
4108,64472,GENC,GENCOR INDUSTRIES INC
4109,1657045,CHMX,NEXT-ChemX Corporation.
4110,1034842,RIGL,RIGEL PHARMACEUTICALS INC
4111,766011,CMCL,Caledonia Mining Corp Plc
4112,1526243,PPTA,PERPETUA RESOURCES CORP.
4113,945983,CLMB,"Climb Global Solutions, Inc."
4114,897269,MVT,"BLACKROCK MUNIVEST FUND II, INC."
4115,1861841,ARBE,Arbe Robotics Ltd.
4116,1555279,MASS,908 Devices Inc.
4117,23426,CNLHN,CONNECTICUT LIGHT & POWER CO
4118,1847398,NECB,"NorthEast Community Bancorp, Inc./MD/"
4119,1687932,JILL,"J.Jill, Inc."
4120,1818089,BOAC,Bluescape Opportunities Acquisition Corp.
4121,1499422,RBB,RBB Bancorp
4122,1163370,NRIM,NORTHRIM BANCORP INC
4123,1640428,EVER,"EverQuote, Inc."
4124,922358,FGPR,FERRELLGAS PARTNERS L P
4125,1679268,TUSK,"MAMMOTH ENERGY SERVICES, INC."
4126,1646109,FDEU,FIRST TRUST DYNAMIC EUROPE EQUITY INCOME FUND
4127,1846750,TCOA,Trajectory Alpha Acquisition Corp.
4128,1637866,DGWR,"Deep Green Waste & Recycling, Inc."
4129,1739410,RLYB,Rallybio Corp
4130,886158,BBBYQ,BED BATH & BEYOND INC
4131,1603454,CELC,Celcuity Inc.
4132,1857190,NYXH,Nyxoah SA
4133,1426332,NGM,NGM BIOPHARMACEUTICALS INC
4134,1350869,GLO,Clough Global Opportunities Fund
4135,1845459,GFOR,Graf Acquisition Corp. IV
